26	13	59.549624497502585	43.54964088418449	0.21496971724148575	0
6	11	7.753035914043083	41.97021011987034	0.2985062532532838	0
13	11	86.09799920215954	35.283562585455535	0.12195979697765086	0
22	7	88.45587361388559	16.977934287774833	0.10662199262817434	0
10	17	40.88678415149351	29.581289790671693	0.25771337772964603	0
8	8	90.05394434298674	31.168128098127966	0.07132015286330295	0
24	26	54.365316363793106	27.328194293985568	0.11836397341566157	0
9	18	4.364355021547828	18.43188621598268	0.24131352884257262	0
7	15	97.64640589437602	40.760418366421405	0.023090945073705148	0
15	6	7.6603522417099335	35.16591582773018	0.03582667960673978	0
8	2	89.67413748662017	34.285356545260434	0.039906881309047716	0
7	6	36.33497378367666	11.723377416524178	0.24211774536213562	0
13	30	71.98752046138992	7.577155482937603	0.1024602243233974	0
17	17	68.645922462154		6.900785985705737	0.12561947509094762	0
24	21	47.41377752192649	24.79909030868368	0.20397920016859664	0
23	4	60.98926791986047	4.763624905217256	0.07832089845941366	0
30	8	35.21313913392235	42.19179306384436	0.10536777322559361	0
7	11	9.861230526460085	43.73435096786456	0.16801554906412988	0
30	8	61.01525444503403	15.393756559670413	0.06429199944254384	0
21	7	26.366316205789218	46.55223178397988	0.24206465123152604	0
25	16	97.00209454276947	2.7331597209286516	0.2729338516642791	0
16	20	50.300768832516994	25.285324264760195	0.2532835554905098	0
9	15	74.81897254201328	38.1820442321253	0.05867387763703486	0
16	14	99.30876179558247	7.45246014894661	0.20631977149212768	0
8	8	18.229752650410525	35.28193335290678	0.04904544930994681	0
6	30	39.731131726038626	44.38014543478051	0.09079502267161871	0
2	20	94.35100440756467	40.377082189906396	0.21432225494099935	0
4	25	6.5349736142959465	10.6680945141156	0.2595728051294471	0
7	5	44.95004658068355	20.313656027295735	0.048409773854946776	0
16	1	32.16499892765958	45.405314583269224	0.1397378646024951	0
21	15	93.73817775619935	7.060714854497902	0.1834973305199456	0
12	16	8.023585055628512	14.097536054771293	0.20225305402369112	0
21	17	24.548500982248246	18.195211915715344	0.005667614526713438	0
15	23	10.453513811991943	28.436887966901825	0.026301335135508253	0
22	15	18.25982220350624	10.968077100006107	0.21102007336289816	0
13	6	58.94904819104829	40.87913883419525	0.23658054041004983	0
3	21	83.27612479379356	0.3514742807735005	0.14876580634689954	0
23	6	5.316916546765926	22.97718863819061	0.29842906701768224	0
11	11	67.15230855710038	3.207537109158154	0.002435229355412427	0
27	7	35.360135732411436	14.438834486372699	0.07485857403848131	0
1	8	42.956409089430714	18.399464839653163	0.10147470997439745	0
3	10	68.60784231039004	25.882159741506193	0.01743921240808852	0
27	23	15.057774966998473	13.793434905181007	0.05500674840557379	0
16	7	29.25891138470833	36.33647821736595	0.1602958659787805	0
2	15	15.189622751715504	25.199810733101025	0.047125149619024406	0
13	22	55.237161174871794	37.10868340423513	0.0012560405887282132	0
2	7	27.258551209456805	47.468452555329414	0.13740594841961828	0
19	4	32.26644599809242	16.091100315975304	0.2936521397587657	0
13	25	15.151877657572143	11.949561886731585	0.024386742893524015	0
13	29	77.02220229096406	8.172227401084097	0.2024070780177846	0
23	26	27.92347685993374	27.472170058670653	0.18815397022141864	0
14	8	0.1916670763964179	32.17858614076125	0.29262637261263047	0
8	25	8.840415423266235	34.01526736908542	0.11810041313817468	0
12	2	77.28352383856532	20.201259089250613	0.27464742474010967	0
2	10	76.78925351206095	8.432580810199802	0.2018527275919673	0
30	9	0.9752572342473842	32.506138442141875	0.05407937729369985	0
26	25	1.3431078996737122	12.066114702788722	0.15183651423027292	0
8	17	21.83001284243361	15.71994371405529	0.13011256715550848	0
28	30	46.10251185050136	10.349965826652207	0.242505032534685	0
11	3	82.54973881016272	18.83837286510425	0.016587201957260368	0
21	15	96.3895150308385	0.7890711459772937	0.2730280010809415	0
